station,valid,drct,sknt,sped
MYR,2024-11-04 21:56,70.00,7.00,8.05
MYR,2024-11-04 22:56,50.00,6.00,6.90
MYR,2024-11-04 23:56,60.00,6.00,6.90
MYR,2024-11-05 00:56,80.00,5.00,5.75
MYR,2024-11-05 01:56,80.00,5.00,5.75
MYR,2024-11-05 02:18,null,3.00,3.45
MYR,2024-11-05 02:47,90.00,6.00,6.90
MYR,2024-11-05 02:56,100.00,5.00,5.75
MYR,2024-11-05 03:56,120.00,8.00,9.20
MYR,2024-11-05 04:56,120.00,6.00,6.90
MYR,2024-11-05 05:56,120.00,6.00,6.90
MYR,2024-11-05 06:56,null,6.00,6.90
MYR,2024-11-05 07:56,null,6.00,6.90
MYR,2024-11-05 08:56,110.00,6.00,6.90
MYR,2024-11-05 09:56,130.00,9.00,10.35
MYR,2024-11-05 10:56,120.00,7.00,8.05
MYR,2024-11-05 11:56,110.00,9.00,10.35
MYR,2024-11-05 12:56,null,6.00,6.90
MYR,2024-11-05 13:56,90.00,8.00,9.20
MYR,2024-11-05 14:56,90.00,6.00,6.90
MYR,2024-11-05 15:56,80.00,6.00,6.90
MYR,2024-11-05 16:56,80.00,6.00,6.90
MYR,2024-11-05 17:56,90.00,5.00,5.75
MYR,2024-11-05 18:56,null,3.00,3.45
MYR,2024-11-05 19:56,90.00,5.00,5.75
MYR,2024-11-05 20:56,110.00,5.00,5.75
MYR,2024-11-05 21:56,110.00,4.00,4.60
MYR,2024-11-05 22:47,130.00,3.00,3.45
MYR,2024-11-05 22:56,0.00,0.00,0.00
MYR,2024-11-05 23:08,60.00,3.00,3.45
MYR,2024-11-05 23:56,90.00,4.00,4.60
MYR,2024-11-06 00:56,120.00,4.00,4.60
MYR,2024-11-06 01:56,100.00,4.00,4.60
MYR,2024-11-06 02:56,0.00,0.00,0.00
MYR,2024-11-06 03:56,0.00,0.00,0.00
MYR,2024-11-06 04:56,0.00,0.00,0.00
MYR,2024-11-06 05:56,0.00,0.00,0.00
MYR,2024-11-06 06:56,0.00,0.00,0.00
MYR,2024-11-06 07:56,0.00,0.00,0.00
MYR,2024-11-06 08:56,120.00,3.00,3.45
MYR,2024-11-06 09:56,120.00,4.00,4.60
MYR,2024-11-06 10:56,120.00,6.00,6.90
MYR,2024-11-06 11:56,130.00,6.00,6.90
MYR,2024-11-06 12:56,120.00,5.00,5.75
MYR,2024-11-06 13:56,120.00,5.00,5.75
MYR,2024-11-06 14:56,100.00,6.00,6.90
MYR,2024-11-06 15:56,100.00,5.00,5.75
MYR,2024-11-06 16:11,90.00,6.00,6.90
MYR,2024-11-06 16:23,null,3.00,3.45
MYR,2024-11-06 16:56,110.00,6.00,6.90
MYR,2024-11-06 17:56,100.00,5.00,5.75
MYR,2024-11-06 18:29,140.00,7.00,8.05
MYR,2024-11-06 18:56,170.00,6.00,6.90
MYR,2024-11-06 19:56,0.00,0.00,0.00
MYR,2024-11-06 20:56,0.00,0.00,0.00
MYR,2024-11-06 21:56,0.00,0.00,0.00
MYR,2024-11-06 22:56,0.00,0.00,0.00
MYR,2024-11-06 23:56,0.00,0.00,0.00
MYR,2024-11-07 00:08,0.00,0.00,0.00
MYR,2024-11-07 00:56,360.00,6.00,6.90
MYR,2024-11-07 01:23,20.00,3.00,3.45
MYR,2024-11-07 01:56,360.00,3.00,3.45
MYR,2024-11-07 02:56,330.00,4.00,4.60
MYR,2024-11-07 03:31,340.00,5.00,5.75
MYR,2024-11-07 03:56,360.00,5.00,5.75
MYR,2024-11-07 04:56,350.00,5.00,5.75
MYR,2024-11-07 05:56,0.00,0.00,0.00
MYR,2024-11-07 06:20,10.00,3.00,3.45
MYR,2024-11-07 06:56,310.00,3.00,3.45
MYR,2024-11-07 07:47,0.00,0.00,0.00
MYR,2024-11-07 07:56,0.00,0.00,0.00
MYR,2024-11-07 08:56,0.00,0.00,0.00
MYR,2024-11-07 09:56,0.00,0.00,0.00
MYR,2024-11-07 10:03,120.00,3.00,3.45
MYR,2024-11-07 10:56,120.00,3.00,3.45
MYR,2024-11-07 11:14,110.00,3.00,3.45
MYR,2024-11-07 11:56,90.00,3.00,3.45
MYR,2024-11-07 12:08,30.00,3.00,3.45
MYR,2024-11-07 12:48,130.00,5.00,5.75
MYR,2024-11-07 12:56,100.00,5.00,5.75
MYR,2024-11-07 13:56,0.00,0.00,0.00
MYR,2024-11-07 14:35,330.00,6.00,6.90
MYR,2024-11-07 14:56,360.00,5.00,5.75
MYR,2024-11-07 15:08,0.00,0.00,0.00
MYR,2024-11-07 15:41,null,3.00,3.45
MYR,2024-11-07 15:56,60.00,4.00,4.60
MYR,2024-11-07 16:12,100.00,4.00,4.60
MYR,2024-11-07 16:24,80.00,5.00,5.75
MYR,2024-11-07 16:56,100.00,6.00,6.90
MYR,2024-11-07 17:08,100.00,6.00,6.90
MYR,2024-11-07 17:37,null,3.00,3.45
MYR,2024-11-07 17:56,70.00,4.00,4.60
MYR,2024-11-07 18:08,null,3.00,3.45
MYR,2024-11-07 18:56,0.00,0.00,0.00
MYR,2024-11-07 19:56,60.00,4.00,4.60
MYR,2024-11-07 20:56,0.00,0.00,0.00
MYR,2024-11-07 21:56,0.00,0.00,0.00
MYR,2024-11-07 22:56,0.00,0.00,0.00
MYR,2024-11-07 23:56,0.00,0.00,0.00
MYR,2024-11-08 00:56,0.00,0.00,0.00
MYR,2024-11-08 01:56,0.00,0.00,0.00
MYR,2024-11-08 02:56,0.00,0.00,0.00
MYR,2024-11-08 03:56,0.00,0.00,0.00
MYR,2024-11-08 04:56,0.00,0.00,0.00
MYR,2024-11-08 05:56,330.00,3.00,3.45
MYR,2024-11-08 06:56,320.00,3.00,3.45
MYR,2024-11-08 07:56,330.00,3.00,3.45
MYR,2024-11-08 08:56,340.00,3.00,3.45
MYR,2024-11-08 09:56,330.00,4.00,4.60
MYR,2024-11-08 10:36,350.00,3.00,3.45
MYR,2024-11-08 10:56,310.00,3.00,3.45
MYR,2024-11-08 11:11,290.00,4.00,4.60
MYR,2024-11-08 11:56,140.00,6.00,6.90
MYR,2024-11-08 12:56,140.00,5.00,5.75
MYR,2024-11-08 13:56,170.00,9.00,10.35
MYR,2024-11-08 14:56,170.00,7.00,8.05
MYR,2024-11-08 15:56,170.00,6.00,6.90
MYR,2024-11-08 16:56,210.00,5.00,5.75
MYR,2024-11-08 17:56,190.00,4.00,4.60
MYR,2024-11-08 18:56,210.00,3.00,3.45
MYR,2024-11-08 19:56,220.00,4.00,4.60
MYR,2024-11-08 20:56,230.00,4.00,4.60
MYR,2024-11-08 21:56,0.00,0.00,0.00
MYR,2024-11-08 22:56,0.00,0.00,0.00
MYR,2024-11-08 23:56,0.00,0.00,0.00
MYR,2024-11-09 00:56,0.00,0.00,0.00
MYR,2024-11-09 01:56,340.00,4.00,4.60
MYR,2024-11-09 02:56,330.00,4.00,4.60
MYR,2024-11-09 10:56,80.00,8.00,9.20
MYR,2024-11-09 11:56,70.00,7.00,8.05
MYR,2024-11-09 12:56,90.00,7.00,8.05
MYR,2024-11-09 13:56,90.00,7.00,8.05
MYR,2024-11-09 14:56,90.00,10.00,11.50
MYR,2024-11-09 15:56,80.00,10.00,11.50
MYR,2024-11-09 16:56,80.00,13.00,14.95
MYR,2024-11-09 17:56,80.00,10.00,11.50
MYR,2024-11-09 18:56,80.00,8.00,9.20
MYR,2024-11-09 19:56,60.00,7.00,8.05
MYR,2024-11-09 20:56,null,6.00,6.90
MYR,2024-11-09 21:56,50.00,8.00,9.20
MYR,2024-11-09 22:56,50.00,8.00,9.20
MYR,2024-11-09 23:56,30.00,6.00,6.90
MYR,2024-11-10 00:56,20.00,5.00,5.75
MYR,2024-11-10 01:56,10.00,8.00,9.20
MYR,2024-11-10 02:56,10.00,6.00,6.90
MYR,2024-11-10 03:56,20.00,4.00,4.60
MYR,2024-11-10 04:56,10.00,6.00,6.90
MYR,2024-11-10 05:56,20.00,7.00,8.05
MYR,2024-11-10 06:56,20.00,6.00,6.90
MYR,2024-11-10 07:56,360.00,6.00,6.90
MYR,2024-11-10 08:56,10.00,5.00,5.75
MYR,2024-11-10 09:56,null,4.00,4.60
MYR,2024-11-10 10:56,70.00,7.00,8.05
MYR,2024-11-10 11:56,null,5.00,5.75
MYR,2024-11-10 12:56,40.00,6.00,6.90
MYR,2024-11-10 13:56,null,3.00,3.45
MYR,2024-11-10 14:56,130.00,5.00,5.75
MYR,2024-11-10 15:56,100.00,9.00,10.35
MYR,2024-11-10 16:56,120.00,5.00,5.75
MYR,2024-11-10 17:56,130.00,6.00,6.90
MYR,2024-11-10 18:56,130.00,7.00,8.05
MYR,2024-11-10 19:56,150.00,5.00,5.75
MYR,2024-11-10 20:56,140.00,4.00,4.60
MYR,2024-11-10 21:56,150.00,5.00,5.75
MYR,2024-11-10 22:56,140.00,9.00,10.35
MYR,2024-11-10 23:56,180.00,5.00,5.75
MYR,2024-11-11 00:56,230.00,5.00,5.75
MYR,2024-11-11 01:56,0.00,0.00,0.00
MYR,2024-11-11 02:56,0.00,0.00,0.00
MYR,2024-11-11 03:56,250.00,4.00,4.60
MYR,2024-11-11 04:56,220.00,3.00,3.45
MYR,2024-11-11 05:56,170.00,6.00,6.90
MYR,2024-11-11 06:56,170.00,5.00,5.75
MYR,2024-11-11 07:56,190.00,4.00,4.60
MYR,2024-11-11 08:51,200.00,7.00,8.05
MYR,2024-11-11 08:56,210.00,8.00,9.20
MYR,2024-11-11 09:43,280.00,7.00,8.05
MYR,2024-11-11 09:51,270.00,10.00,11.50
MYR,2024-11-11 09:56,280.00,7.00,8.05
MYR,2024-11-11 10:14,280.00,6.00,6.90
MYR,2024-11-11 10:28,280.00,6.00,6.90
MYR,2024-11-11 10:51,null,null,null
MYR,2024-11-11 10:56,null,null,null
MYR,2024-11-11 11:56,180.00,5.00,5.75
MYR,2024-11-11 12:21,170.00,6.00,6.90
MYR,2024-11-11 12:56,190.00,4.00,4.60
MYR,2024-11-11 13:56,160.00,8.00,9.20
MYR,2024-11-11 14:56,170.00,8.00,9.20
MYR,2024-11-11 15:56,190.00,9.00,10.35
MYR,2024-11-11 16:56,200.00,8.00,9.20
MYR,2024-11-11 17:56,200.00,5.00,5.75
MYR,2024-11-11 18:56,210.00,3.00,3.45
MYR,2024-11-11 19:56,200.00,3.00,3.45
MYR,2024-11-11 20:56,320.00,6.00,6.90
MYR,2024-11-11 21:56,310.00,3.00,3.45
MYR,2024-11-11 22:56,290.00,3.00,3.45
MYR,2024-11-11 23:56,290.00,4.00,4.60
MYR,2024-11-12 00:56,300.00,4.00,4.60
MYR,2024-11-12 01:56,300.00,6.00,6.90
MYR,2024-11-12 02:56,310.00,5.00,5.75
MYR,2024-11-12 03:56,320.00,6.00,6.90
MYR,2024-11-12 04:13,320.00,7.00,8.05
MYR,2024-11-12 04:18,320.00,7.00,8.05
MYR,2024-11-12 04:41,330.00,7.00,8.05
MYR,2024-11-12 04:56,330.00,8.00,9.20
MYR,2024-11-12 05:34,320.00,7.00,8.05
MYR,2024-11-12 05:49,340.00,8.00,9.20
MYR,2024-11-12 05:56,340.00,7.00,8.05
MYR,2024-11-12 06:24,330.00,8.00,9.20
MYR,2024-11-12 06:56,340.00,7.00,8.05
MYR,2024-11-12 07:56,350.00,10.00,11.50
MYR,2024-11-12 08:56,10.00,12.00,13.80
MYR,2024-11-12 09:56,360.00,13.00,14.95
MYR,2024-11-12 10:56,350.00,14.00,16.10
MYR,2024-11-12 11:56,20.00,10.00,11.50
MYR,2024-11-12 12:56,30.00,7.00,8.05
MYR,2024-11-12 13:56,10.00,8.00,9.20
MYR,2024-11-12 14:56,110.00,5.00,5.75
MYR,2024-11-12 15:56,null,6.00,6.90
MYR,2024-11-12 16:56,20.00,8.00,9.20
MYR,2024-11-12 17:56,20.00,4.00,4.60
MYR,2024-11-12 18:56,20.00,6.00,6.90
MYR,2024-11-12 19:56,20.00,5.00,5.75
MYR,2024-11-12 20:56,20.00,6.00,6.90
MYR,2024-11-12 21:56,30.00,6.00,6.90
MYR,2024-11-12 22:56,30.00,7.00,8.05
MYR,2024-11-12 23:56,20.00,8.00,9.20
MYR,2024-11-13 00:56,20.00,10.00,11.50
MYR,2024-11-13 01:56,20.00,6.00,6.90
MYR,2024-11-13 02:56,30.00,9.00,10.35
MYR,2024-11-13 03:56,20.00,5.00,5.75
MYR,2024-11-13 04:56,20.00,9.00,10.35
MYR,2024-11-13 05:56,30.00,9.00,10.35
MYR,2024-11-13 06:56,20.00,11.00,12.65
MYR,2024-11-13 07:56,20.00,11.00,12.65
MYR,2024-11-13 08:56,20.00,10.00,11.50
MYR,2024-11-13 09:56,20.00,9.00,10.35
MYR,2024-11-13 10:56,10.00,10.00,11.50
MYR,2024-11-13 11:56,20.00,8.00,9.20
MYR,2024-11-13 12:56,null,5.00,5.75
MYR,2024-11-13 13:56,70.00,8.00,9.20
MYR,2024-11-13 14:56,90.00,8.00,9.20
MYR,2024-11-13 15:56,null,4.00,4.60
MYR,2024-11-13 16:56,50.00,4.00,4.60
MYR,2024-11-13 17:56,null,5.00,5.75
MYR,2024-11-13 18:56,20.00,6.00,6.90
MYR,2024-11-13 19:56,60.00,8.00,9.20
MYR,2024-11-13 20:56,40.00,7.00,8.05
MYR,2024-11-13 21:56,20.00,6.00,6.90
MYR,2024-11-13 22:56,10.00,7.00,8.05
MYR,2024-11-13 23:56,30.00,6.00,6.90
MYR,2024-11-14 00:44,10.00,10.00,11.50
MYR,2024-11-14 00:56,10.00,10.00,11.50
MYR,2024-11-14 01:20,10.00,9.00,10.35
MYR,2024-11-14 01:56,20.00,8.00,9.20
MYR,2024-11-14 02:56,10.00,8.00,9.20
MYR,2024-11-14 03:56,20.00,7.00,8.05
MYR,2024-11-14 04:56,20.00,6.00,6.90
MYR,2024-11-14 05:56,10.00,8.00,9.20
MYR,2024-11-14 06:56,20.00,9.00,10.35
MYR,2024-11-14 07:56,null,4.00,4.60
MYR,2024-11-14 08:56,null,4.00,4.60
MYR,2024-11-14 09:56,40.00,8.00,9.20
MYR,2024-11-14 10:54,80.00,7.00,8.05
MYR,2024-11-14 10:56,80.00,6.00,6.90
MYR,2024-11-14 11:03,60.00,8.00,9.20
MYR,2024-11-14 11:56,70.00,7.00,8.05
MYR,2024-11-14 12:14,50.00,6.00,6.90
MYR,2024-11-14 12:37,20.00,6.00,6.90
MYR,2024-11-14 12:56,60.00,7.00,8.05
MYR,2024-11-14 13:52,120.00,6.00,6.90
MYR,2024-11-14 13:56,130.00,9.00,10.35
MYR,2024-11-14 14:11,120.00,12.00,13.80
MYR,2024-11-14 14:56,110.00,5.00,5.75
MYR,2024-11-14 15:08,null,5.00,5.75
MYR,2024-11-14 15:56,110.00,8.00,9.20
MYR,2024-11-14 16:56,170.00,7.00,8.05
MYR,2024-11-14 17:03,170.00,12.00,13.80
MYR,2024-11-14 17:16,250.00,9.00,10.35
MYR,2024-11-14 17:27,210.00,6.00,6.90
MYR,2024-11-14 17:39,180.00,5.00,5.75
MYR,2024-11-14 17:56,180.00,7.00,8.05
MYR,2024-11-14 18:56,190.00,11.00,12.65
MYR,2024-11-14 19:11,190.00,9.00,10.35
MYR,2024-11-14 19:53,190.00,10.00,11.50
MYR,2024-11-14 19:56,190.00,9.00,10.35
MYR,2024-11-14 20:27,220.00,7.00,8.05
MYR,2024-11-14 20:46,300.00,17.00,19.55
MYR,2024-11-14 20:56,320.00,15.00,17.25
MYR,2024-11-14 21:08,310.00,14.00,16.10
MYR,2024-11-14 21:56,320.00,12.00,13.80
MYR,2024-11-14 22:10,310.00,10.00,11.50
MYR,2024-11-14 22:28,320.00,12.00,13.80
MYR,2024-11-14 22:56,310.00,13.00,14.95
MYR,2024-11-14 23:56,310.00,13.00,14.95
MYR,2024-11-15 00:38,310.00,16.00,18.40
MYR,2024-11-15 00:56,310.00,17.00,19.55
MYR,2024-11-15 01:44,310.00,19.00,21.85
MYR,2024-11-15 01:56,310.00,14.00,16.10
MYR,2024-11-15 02:29,310.00,17.00,19.55
MYR,2024-11-15 02:56,310.00,13.00,14.95
MYR,2024-11-15 03:56,330.00,13.00,14.95
MYR,2024-11-15 04:56,320.00,15.00,17.25
MYR,2024-11-15 05:56,320.00,12.00,13.80
MYR,2024-11-15 06:56,320.00,14.00,16.10
MYR,2024-11-15 07:49,320.00,13.00,14.95
MYR,2024-11-15 07:56,320.00,13.00,14.95
MYR,2024-11-15 08:21,330.00,16.00,18.40
MYR,2024-11-15 08:56,320.00,12.00,13.80
MYR,2024-11-15 09:56,330.00,18.00,20.70
MYR,2024-11-15 10:56,330.00,18.00,20.70
MYR,2024-11-15 11:22,330.00,18.00,20.70
MYR,2024-11-15 11:56,340.00,18.00,20.70
MYR,2024-11-15 12:56,350.00,19.00,21.85
MYR,2024-11-15 13:14,340.00,19.00,21.85
MYR,2024-11-15 13:56,340.00,15.00,17.25
MYR,2024-11-15 14:56,320.00,18.00,20.70
MYR,2024-11-15 15:56,340.00,13.00,14.95
MYR,2024-11-15 16:56,340.00,9.00,10.35
MYR,2024-11-15 17:56,340.00,4.00,4.60
MYR,2024-11-15 18:56,0.00,0.00,0.00
MYR,2024-11-15 19:56,0.00,0.00,0.00
MYR,2024-11-15 20:56,0.00,0.00,0.00
MYR,2024-11-15 21:56,0.00,0.00,0.00
MYR,2024-11-15 22:56,0.00,0.00,0.00
MYR,2024-11-15 23:56,0.00,0.00,0.00
MYR,2024-11-16 00:56,0.00,0.00,0.00
MYR,2024-11-16 01:56,340.00,4.00,4.60
MYR,2024-11-16 02:56,310.00,4.00,4.60
MYR,2024-11-16 03:56,330.00,4.00,4.60
MYR,2024-11-16 04:56,320.00,4.00,4.60
MYR,2024-11-16 05:56,320.00,5.00,5.75
MYR,2024-11-16 06:56,320.00,5.00,5.75
MYR,2024-11-16 07:56,330.00,6.00,6.90
MYR,2024-11-16 08:56,340.00,9.00,10.35
MYR,2024-11-16 09:56,350.00,10.00,11.50
MYR,2024-11-16 10:56,350.00,6.00,6.90
MYR,2024-11-16 11:56,350.00,6.00,6.90
MYR,2024-11-16 12:56,340.00,10.00,11.50
MYR,2024-11-16 13:56,300.00,9.00,10.35
MYR,2024-11-16 14:56,320.00,7.00,8.05
MYR,2024-11-16 15:56,310.00,8.00,9.20
MYR,2024-11-16 16:56,320.00,7.00,8.05
MYR,2024-11-16 17:56,0.00,0.00,0.00
MYR,2024-11-16 18:56,0.00,0.00,0.00
MYR,2024-11-16 19:56,0.00,0.00,0.00
MYR,2024-11-16 20:56,0.00,0.00,0.00
MYR,2024-11-16 21:56,320.00,3.00,3.45
MYR,2024-11-16 22:56,null,null,null
MYR,2024-11-16 23:56,330.00,3.00,3.45
MYR,2024-11-17 00:56,0.00,0.00,0.00
MYR,2024-11-17 01:56,0.00,0.00,0.00
MYR,2024-11-17 02:56,340.00,3.00,3.45
MYR,2024-11-17 03:56,330.00,3.00,3.45
MYR,2024-11-17 04:56,340.00,3.00,3.45
MYR,2024-11-17 05:56,0.00,0.00,0.00
MYR,2024-11-17 06:56,320.00,3.00,3.45
MYR,2024-11-17 07:56,330.00,3.00,3.45
MYR,2024-11-17 08:56,350.00,6.00,6.90
MYR,2024-11-17 09:56,350.00,4.00,4.60
MYR,2024-11-17 10:56,0.00,0.00,0.00
MYR,2024-11-17 11:56,null,4.00,4.60
MYR,2024-11-17 12:56,160.00,6.00,6.90
MYR,2024-11-17 13:56,160.00,8.00,9.20
MYR,2024-11-17 14:56,170.00,6.00,6.90
MYR,2024-11-17 15:56,180.00,7.00,8.05
MYR,2024-11-17 16:56,190.00,3.00,3.45
MYR,2024-11-17 17:56,0.00,0.00,0.00
MYR,2024-11-17 18:56,0.00,0.00,0.00
MYR,2024-11-17 19:56,200.00,4.00,4.60
MYR,2024-11-17 20:56,220.00,6.00,6.90
MYR,2024-11-17 21:56,240.00,4.00,4.60
MYR,2024-11-17 22:56,230.00,4.00,4.60
MYR,2024-11-17 23:56,250.00,5.00,5.75
MYR,2024-11-18 00:56,240.00,4.00,4.60
MYR,2024-11-18 01:56,260.00,4.00,4.60
MYR,2024-11-18 02:56,0.00,0.00,0.00
MYR,2024-11-18 03:56,260.00,6.00,6.90
MYR,2024-11-18 04:56,250.00,5.00,5.75
MYR,2024-11-18 05:56,320.00,3.00,3.45
MYR,2024-11-18 06:56,280.00,4.00,4.60
MYR,2024-11-18 07:56,280.00,5.00,5.75
MYR,2024-11-18 08:56,260.00,6.00,6.90
MYR,2024-11-18 09:56,270.00,8.00,9.20
MYR,2024-11-18 10:56,260.00,6.00,6.90
MYR,2024-11-18 11:56,270.00,7.00,8.05
MYR,2024-11-18 12:56,300.00,8.00,9.20
MYR,2024-11-18 13:56,240.00,7.00,8.05
MYR,2024-11-18 14:56,260.00,7.00,8.05
MYR,2024-11-18 15:56,190.00,7.00,8.05
MYR,2024-11-18 16:56,240.00,5.00,5.75
MYR,2024-11-18 17:56,0.00,0.00,0.00
MYR,2024-11-18 18:56,0.00,0.00,0.00
MYR,2024-11-18 19:56,0.00,0.00,0.00
MYR,2024-11-18 20:56,0.00,0.00,0.00
MYR,2024-11-18 21:56,0.00,0.00,0.00
MYR,2024-11-18 22:56,270.00,3.00,3.45
MYR,2024-11-18 23:56,250.00,4.00,4.60
MYR,2024-11-19 00:56,250.00,5.00,5.75
MYR,2024-11-19 01:56,260.00,4.00,4.60
MYR,2024-11-19 02:56,250.00,5.00,5.75
MYR,2024-11-19 03:56,260.00,4.00,4.60
MYR,2024-11-19 04:56,250.00,5.00,5.75
MYR,2024-11-19 05:56,260.00,4.00,4.60
MYR,2024-11-19 06:56,280.00,4.00,4.60
MYR,2024-11-19 07:56,270.00,4.00,4.60
MYR,2024-11-19 08:56,270.00,6.00,6.90
MYR,2024-11-19 09:56,260.00,7.00,8.05
MYR,2024-11-19 10:56,240.00,4.00,4.60
MYR,2024-11-19 11:56,280.00,7.00,8.05
MYR,2024-11-19 12:56,160.00,5.00,5.75
MYR,2024-11-19 13:56,140.00,7.00,8.05
MYR,2024-11-19 14:56,160.00,7.00,8.05
MYR,2024-11-19 15:56,160.00,7.00,8.05
MYR,2024-11-19 16:56,160.00,6.00,6.90
MYR,2024-11-19 17:56,200.00,7.00,8.05
MYR,2024-11-19 18:43,200.00,6.00,6.90
MYR,2024-11-19 18:56,200.00,3.00,3.45
MYR,2024-11-19 19:56,210.00,7.00,8.05
MYR,2024-11-19 20:56,190.00,7.00,8.05
MYR,2024-11-19 21:56,200.00,8.00,9.20
MYR,2024-11-19 22:56,310.00,5.00,5.75
MYR,2024-11-19 23:56,350.00,5.00,5.75
MYR,2024-11-20 00:56,330.00,4.00,4.60
MYR,2024-11-20 01:56,330.00,5.00,5.75
MYR,2024-11-20 02:56,0.00,0.00,0.00
MYR,2024-11-20 03:56,310.00,5.00,5.75
MYR,2024-11-20 04:56,290.00,7.00,8.05
MYR,2024-11-20 05:56,260.00,8.00,9.20
MYR,2024-11-20 06:56,250.00,3.00,3.45
MYR,2024-11-20 07:56,0.00,0.00,0.00
MYR,2024-11-20 08:56,240.00,5.00,5.75
MYR,2024-11-20 09:56,260.00,6.00,6.90
MYR,2024-11-20 10:56,170.00,5.00,5.75
MYR,2024-11-20 11:56,250.00,3.00,3.45
MYR,2024-11-20 12:56,190.00,8.00,9.20
MYR,2024-11-20 13:56,190.00,8.00,9.20
MYR,2024-11-20 14:56,170.00,7.00,8.05
MYR,2024-11-20 15:56,170.00,7.00,8.05
MYR,2024-11-20 16:42,200.00,4.00,4.60
MYR,2024-11-20 16:56,190.00,5.00,5.75
MYR,2024-11-20 17:56,210.00,7.00,8.05
MYR,2024-11-20 18:56,190.00,7.00,8.05
MYR,2024-11-20 19:56,230.00,6.00,6.90
MYR,2024-11-20 20:56,260.00,7.00,8.05
MYR,2024-11-20 21:46,270.00,9.00,10.35
MYR,2024-11-20 21:56,270.00,9.00,10.35
MYR,2024-11-20 22:56,270.00,9.00,10.35
MYR,2024-11-20 23:56,280.00,15.00,17.25
MYR,2024-11-21 00:15,290.00,17.00,19.55
MYR,2024-11-21 00:47,310.00,18.00,20.70
MYR,2024-11-21 00:56,310.00,19.00,21.85
MYR,2024-11-21 01:56,310.00,19.00,21.85
MYR,2024-11-21 02:56,320.00,18.00,20.70
MYR,2024-11-21 03:56,320.00,16.00,18.40
MYR,2024-11-21 04:56,320.00,16.00,18.40
MYR,2024-11-21 05:56,320.00,11.00,12.65
MYR,2024-11-21 06:56,320.00,5.00,5.75
MYR,2024-11-21 07:56,310.00,4.00,4.60
MYR,2024-11-21 08:56,300.00,8.00,9.20
MYR,2024-11-21 09:56,null,3.00,3.45
MYR,2024-11-21 10:56,220.00,5.00,5.75
MYR,2024-11-21 11:56,220.00,10.00,11.50
MYR,2024-11-21 12:56,210.00,7.00,8.05
MYR,2024-11-21 13:56,210.00,11.00,12.65
MYR,2024-11-21 14:56,220.00,8.00,9.20
MYR,2024-11-21 15:56,260.00,17.00,19.55
MYR,2024-11-21 16:56,260.00,15.00,17.25
MYR,2024-11-21 17:56,270.00,10.00,11.50
MYR,2024-11-21 18:56,260.00,7.00,8.05
MYR,2024-11-21 19:56,210.00,3.00,3.45
MYR,2024-11-21 20:56,240.00,9.00,10.35
MYR,2024-11-21 21:56,270.00,13.00,14.95
MYR,2024-11-21 22:56,300.00,9.00,10.35
MYR,2024-11-21 23:56,290.00,6.00,6.90
MYR,2024-11-22 00:56,280.00,5.00,5.75
MYR,2024-11-22 01:56,280.00,5.00,5.75
MYR,2024-11-22 02:56,260.00,5.00,5.75
MYR,2024-11-22 03:56,290.00,6.00,6.90
MYR,2024-11-22 04:56,310.00,7.00,8.05
MYR,2024-11-22 05:56,320.00,6.00,6.90
MYR,2024-11-22 06:56,310.00,5.00,5.75
MYR,2024-11-22 07:56,300.00,7.00,8.05
MYR,2024-11-22 08:56,310.00,7.00,8.05
MYR,2024-11-22 09:56,290.00,9.00,10.35
MYR,2024-11-22 10:56,300.00,16.00,18.40
MYR,2024-11-22 11:56,280.00,18.00,20.70
MYR,2024-11-22 12:56,310.00,20.00,23.00
MYR,2024-11-22 13:56,320.00,21.00,24.15
MYR,2024-11-22 14:56,300.00,15.00,17.25
MYR,2024-11-22 15:56,320.00,14.00,16.10
MYR,2024-11-22 16:56,300.00,10.00,11.50
MYR,2024-11-22 17:56,290.00,7.00,8.05
MYR,2024-11-22 18:56,250.00,5.00,5.75
MYR,2024-11-22 19:56,240.00,5.00,5.75
MYR,2024-11-22 20:56,250.00,5.00,5.75
MYR,2024-11-22 21:56,240.00,6.00,6.90
MYR,2024-11-22 22:56,260.00,4.00,4.60
MYR,2024-11-22 23:56,250.00,5.00,5.75
MYR,2024-11-23 00:56,260.00,8.00,9.20
MYR,2024-11-23 01:56,280.00,8.00,9.20
MYR,2024-11-23 02:56,280.00,7.00,8.05
MYR,2024-11-23 03:56,270.00,10.00,11.50
MYR,2024-11-23 04:56,280.00,9.00,10.35
MYR,2024-11-23 05:56,300.00,10.00,11.50
MYR,2024-11-23 06:56,300.00,7.00,8.05
MYR,2024-11-23 07:56,290.00,9.00,10.35
MYR,2024-11-23 08:56,280.00,9.00,10.35
MYR,2024-11-23 09:56,290.00,8.00,9.20
MYR,2024-11-23 10:56,300.00,13.00,14.95
MYR,2024-11-23 11:56,310.00,12.00,13.80
MYR,2024-11-23 12:56,290.00,15.00,17.25
MYR,2024-11-23 13:56,320.00,11.00,12.65
MYR,2024-11-23 14:56,300.00,11.00,12.65
MYR,2024-11-23 15:56,300.00,8.00,9.20
MYR,2024-11-23 16:56,290.00,5.00,5.75
MYR,2024-11-23 17:56,0.00,0.00,0.00
MYR,2024-11-23 18:56,250.00,3.00,3.45
MYR,2024-11-23 19:56,0.00,0.00,0.00
MYR,2024-11-23 20:56,0.00,0.00,0.00
